rowkey,time,id,is_risk
253942,1424320917.0,97513,0
253889,1424320357.0,97513,0
253594,1424317131.0,97513,0
253534,1424316569.0,97513,0
253463,1424315865.0,97513,0
253449,1424315734.0,97513,0
253408,1424315278.0,97513,0
253366,1424314918.0,97513,0
253296,1424314214.0,97513,0
253185,1424313220.0,97513,0
253157,1424312904.0,97513,0
253111,1424312375.0,97513,0
253057,1424311869.0,97513,0
252820,1424308907.0,97513,0
252774,1424308470.0,97513,0
252710,1424307509.0,97513,0
252620,1424305726.0,97513,0
252578,1424304908.0,97513,0
252531,1424303902.0,97513,0
252441,1424301092.0,97513,0
252404,1424298804.0,97513,0
252019,1424275082.0,97513,0
251961,1424274247.0,97513,0
251953,1424274040.0,97513,0
251930,1424273641.0,97513,0
251927,1424273582.0,97513,0
251926,1424273531.0,97513,0
251920,1424273487.0,97513,0
251736,1424271162.0,97513,0
251703,1424270767.0,97513,0
251692,1424270672.0,97513,0
251658,1424270272.0,97513,0
251574,1424269297.0,97513,0
251111,1424264008.0,97513,0
251102,1424263976.0,97513,0
251016,1424263157.0,97513,0
250986,1424262851.0,97513,0
250932,1424262319.0,97513,0
250889,1424261759.0,97513,0
250873,1424261481.0,97513,0
250867,1424261391.0,97513,0
250863,1424261340.0,97513,0
250853,1424261276.0,97513,0
250807,1424260747.0,97513,0
250761,1424260153.0,97513,0
250701,1424259092.0,97513,0
250658,1424258174.0,97513,0
250594,1424257275.0,97513,0
250509,1424256027.0,97513,0
250425,1424255136.0,97513,0
250423,1424255122.0,97513,0
249930,1424248845.0,97513,0
249927,1424248812.0,97513,0
249879,1424248235.0,97513,0
249661,1424245701.0,97513,0
249495,1424243833.0,97513,0
249480,1424243627.0,97513,0
249464,1424243484.0,97513,0
249427,1424242977.0,97513,0
249380,1424242523.0,97513,0
249356,1424242258.0,97513,0
249353,1424242214.0,97513,0
249310,1424241594.0,97513,0
249269,1424241172.0,97513,0
249212,1424240575.0,97513,0
249182,1424240260.0,97513,0
249110,1424239541.0,97513,0
249053,1424238951.0,97513,0
249006,1424238350.0,97513,0
248984,1424238091.0,97513,0
248626,1424233931.0,97513,0
248585,1424233417.0,97513,0
248531,1424232785.0,97513,0
248457,1424231952.0,97513,0
248399,1424231345.0,97513,0
248350,1424230862.0,97513,0
248346,1424230807.0,97513,0
248296,1424230255.0,97513,0
248244,1424229719.0,97513,0
248142,1424228738.0,97513,0
248013,1424227518.0,97513,0
247591,1424223710.0,97513,0
247416,1424221285.0,97513,0
247305,1424219020.0,97513,0
247208,1424216872.0,97513,0
247173,1424215049.0,97513,0
247047,1424199724.0,97513,0
247046,1424199677.0,97513,0
247044,1424199614.0,97513,0
246696,1424187717.0,97513,0
246664,1424187371.0,97513,0
246654,1424187110.0,97513,0
246616,1424186678.0,97513,0
246595,1424186380.0,97513,0
246283,1424182710.0,97513,0
245953,1424178835.0,97513,0
245863,1424177565.0,97513,0
245834,1424177219.0,97513,0
245787,1424176694.0,97513,0
245734,1424175915.0,97513,0
245690,1424175290.0,97513,0
245660,1424174943.0,97513,0
245656,1424174924.0,97513,0
245649,1424174869.0,97513,0
245645,1424174817.0,97513,0
245641,1424174778.0,97513,0
245625,1424174679.0,97513,0
245608,1424174574.0,97513,0
245581,1424174257.0,97513,0
245508,1424173231.0,97513,0
245439,1424172475.0,97513,0
245350,1424171305.0,97513,0
245291,1424170634.0,97513,0
245227,1424169782.0,97513,0
244997,1424166697.0,97513,0
244838,1424164692.0,97513,0
244783,1424164134.0,97513,0
244676,1424162920.0,97513,0
244568,1424161955.0,97513,0
244561,1424161902.0,97513,0
244527,1424161578.0,97513,0
244433,1424160457.0,97513,0
244344,1424159746.0,97513,0
244321,1424159472.0,97513,0
244234,1424158636.0,97513,0
244133,1424157834.0,97513,0
244085,1424157431.0,97513,0
244017,1424156749.0,97513,0
243992,1424156595.0,97513,0
243929,1424156070.0,97513,0
243901,1424155599.0,97513,0
243794,1424154634.0,97513,0
243663,1424153486.0,97513,0
243598,1424152991.0,97513,0
243590,1424152961.0,97513,0
243477,1424151645.0,97513,0
243441,1424151240.0,97513,0
243414,1424150883.0,97513,0
243353,1424150190.0,97513,0
243326,1424149884.0,97513,0
243300,1424149601.0,97513,0
243255,1424149179.0,97513,0
243200,1424148460.0,97513,0
243197,1424148392.0,97513,0
243192,1424148297.0,97513,0
243108,1424147459.0,97513,0
243009,1424146174.0,97513,0
242958,1424145644.0,97513,0
242951,1424145533.0,97513,0
242924,1424145096.0,97513,0
242877,1424144502.0,97513,0
242797,1424143790.0,97513,0
242738,1424143237.0,97513,0
242725,1424143112.0,97513,0
242709,1424143040.0,97513,0
242594,1424142075.0,97513,0
242548,1424141672.0,97513,0
242477,1424141204.0,97513,0
242402,1424140624.0,97513,0
242382,1424140481.0,97513,0
242242,1424139346.0,97513,0
242226,1424139242.0,97513,0
242173,1424138859.0,97513,0
242097,1424138384.0,97513,0
242027,1424137664.0,97513,0
241857,1424136130.0,97513,0
241701,1424134355.0,97513,0
241629,1424133385.0,97513,0
241526,1424130990.0,97513,0
240779,1424098414.0,97513,0
240700,1424097424.0,97513,0
240653,1424096844.0,97513,0
240565,1424096041.0,97513,0
240519,1424095586.0,97513,0
240484,1424095287.0,97513,0
240433,1424094809.0,97513,0
240380,1424094288.0,97513,0
240351,1424094012.0,97513,0
240275,1424093119.0,97513,0
240204,1424092481.0,97513,0
240189,1424092277.0,97513,0
240155,1424091894.0,97513,0
240151,1424091827.0,97513,0
240135,1424091645.0,97513,0
240118,1424091515.0,97513,0
240084,1424091153.0,97513,0
240010,1424090248.0,97513,0
239953,1424089749.0,97513,0
239914,1424089374.0,97513,0
239872,1424088961.0,97513,0
239763,1424087445.0,97513,0
239760,1424087397.0,97513,0
239716,1424086772.0,97513,0
239685,1424086235.0,97513,0
239613,1424085454.0,97513,0
239590,1424085074.0,97513,0
239553,1424084575.0,97513,0
239543,1424084486.0,97513,0
239516,1424084140.0,97513,0
239463,1424083356.0,97513,0
239420,1424082725.0,97513,0
239378,1424082230.0,97513,0
239368,1424082110.0,97513,0
239310,1424081313.0,97513,0
239278,1424080781.0,97513,0
239277,1424080769.0,97513,0
239276,1424080747.0,97513,0
239212,1424079991.0,97513,0
239206,1424079933.0,97513,0
239152,1424079254.0,97513,0
239138,1424079036.0,97513,0
239077,1424078445.0,97513,0
239062,1424078286.0,97513,0
239019,1424077619.0,97513,0
507362,1428568017.0,97512,0
802645,1433895943.0,97500,0
787631,1433731460.0,97500,0
654963,1431608996.0,97500,0
433713,1427191614.0,97497,0
433712,1427191612.0,97497,0
428814,1427104548.0,97497,0
428813,1427104547.0,97497,0
286632,1424786241.0,97497,0
269487,1424529260.0,97497,0
221822,1423818048.0,97497,0
163822,1422869709.0,97497,0
158678,1422748584.0,97497,0
929188,1435300011.0,97493,0
929180,1435299944.0,97493,0
917791,1435046549.0,97493,0
900047,1434761721.0,97493,0
896070,1434698716.0,97493,0
844406,1434355464.0,97493,0
798174,1433840832.0,97493,0
701908,1432455614.0,97493,0
691165,1432273339.0,97493,0
691142,1432273072.0,97493,0
511782,1428643432.0,97493,0
511775,1428643361.0,97493,0
486816,1428196537.0,97493,0
486783,1428196128.0,97493,0
93258,1421377013.0,97493,0
92682,1421373021.0,97493,0
92669,1421372885.0,97493,0
92654,1421372688.0,97493,0
18120,1420334114.0,97493,0
12185,1420248920.0,97493,0
927018,1435247412.0,97490,0
794660,1433817056.0,97490,0
748095,1433215627.0,97490,0
735256,1433077468.0,97490,0
597666,1430488819.0,97490,0
18693,1420338823.0,97488,0
785062,1433684784.0,97485,0
682164,1432104781.0,97485,0
674800,1431955942.0,97485,0
626260,1431068399.0,97485,0
528317,1428930750.0,97485,0
481174,1428055552.0,97485,0
306727,1425120678.0,97485,0
285878,1424776792.0,97485,0
274733,1424609504.0,97485,0
249552,1424244543.0,97485,0
194283,1423388849.0,97485,0
194282,1423388848.0,97485,0
150612,1422491188.0,97485,0
149798,1422446691.0,97485,0
149784,1422446415.0,97485,0
711407,1432624966.0,97474,0
906403,1434815131.0,97448,0
899248,1434729079.0,97448,0
945880,1435591567.0,97437,1
945858,1435591186.0,97437,1
681340,1432092114.0,97437,0
665434,1431792264.0,97437,0
945808,1435590520.0,97435,0
859426,1434516288.0,97435,0
730268,1432996236.0,97435,0
590632,1430370851.0,97435,0
495077,1428325292.0,97435,0
494998,1428324506.0,97435,0
489667,1428236607.0,97435,0
430054,1427121514.0,97435,0
409076,1426776148.0,97435,0
69928,1421041689.0,97435,0
49822,1420778618.0,97435,0
717905,1432738260.0,97430,0
693958,1432307846.0,97430,0
687105,1432200328.0,97430,0
529942,1428974673.0,97430,0
887167,1434631978.0,97426,0
25337,1420426158.0,97425,0
87421,1421291274.0,97422,0
520491,1428794670.0,97419,0
455984,1427585080.0,97419,0
455980,1427584923.0,97419,0
440936,1427337463.0,97419,0
440923,1427337314.0,97419,0
327144,1425429059.0,97419,0
755883,1433308589.0,97405,1
286098,1424779834.0,97402,0
941062,1435502679.0,97397,0
229474,1423924640.0,97397,0
848581,1434415521.0,97395,0
845369,1434364585.0,97395,0
727871,1432956562.0,97395,0
575557,1430053407.0,97395,0
410581,1426818488.0,97395,0
250239,1424252358.0,97395,0
243225,1424148799.0,97395,0
221336,1423813649.0,97395,0
150574,1422489552.0,97395,0
148645,1422409085.0,97395,0
148640,1422409011.0,97395,0
148637,1422408887.0,97395,0
723521,1432868669.0,97393,0
472148,1427859662.0,97392,0
472143,1427859592.0,97392,0
712699,1432643841.0,97380,0
671383,1431910537.0,97380,0
68133,1421025892.0,97380,0
64513,1420966230.0,97380,0
490863,1428260807.0,97358,1
725,1420068738.0,97358,0
81930,1421209172.0,97355,0
81677,1421206554.0,97355,0
567585,1429800833.0,97337,0
429836,1427118963.0,97337,0
279749,1424683186.0,97337,0
260658,1424414724.0,97337,0
238151,1424068566.0,97337,0
821916,1434112001.0,97336,0
638744,1431313866.0,97332,0
631101,1431156527.0,97332,0
895862,1434696859.0,97321,0
905573,1434810534.0,97312,0
247340,1424219857.0,97312,0
47180,1420729670.0,97310,1
46345,1420722003.0,97310,1
941764,1435536936.0,97308,0
796795,1433832145.0,97308,0
260662,1424414780.0,97308,0
911686,1434937802.0,97305,0
657518,1431665762.0,97305,0
169232,1422966302.0,97298,0
329836,1425461732.0,97250,0
410875,1426820712.0,97248,0
625395,1431055752.0,97245,0
7485,1420171303.0,97238,1
7068,1420167762.0,97238,0
7066,1420167736.0,97238,1
6813,1420165774.0,97238,1
6796,1420165627.0,97238,1
897330,1434712245.0,97237,0
897091,1434708846.0,97237,0
897079,1434708693.0,97237,0
897061,1434708475.0,97237,0
896975,1434707480.0,97237,0
878750,1434600394.0,97237,0
877855,1434597695.0,97237,0
877787,1434597525.0,97237,0
877638,1434597109.0,97237,0
877381,1434596433.0,97237,0
877152,1434595920.0,97237,0
18452,1420337088.0,97236,0
399539,1426591428.0,97229,0
347845,1425736141.0,97229,0
347805,1425735810.0,97229,0
347772,1425735434.0,97229,0
16773,1420294259.0,97229,0
688841,1432223942.0,97227,0
190554,1423323376.0,97227,0
531023,1428986920.0,97222,0
35943,1420556707.0,97221,0
735603,1433080991.0,97218,0
735542,1433080483.0,97218,0
703153,1432474882.0,97218,0
674424,1431950955.0,97218,0
589750,1430359181.0,97218,0
589676,1430358112.0,97218,0
80612,1421195458.0,97218,0
351357,1425794686.0,97216,0
769950,1433507214.0,97211,0
709579,1432603041.0,97211,0
627528,1431088657.0,97211,0
560143,1429616398.0,97211,0
555170,1429504910.0,97211,0
532535,1429010936.0,97211,0
528365,1428931505.0,97211,0
528344,1428931204.0,97211,0
528181,1428928859.0,97211,0
429017,1427107614.0,97211,0
415096,1426899654.0,97211,0
139113,1422086812.0,97204,0
781192,1433646382.0,97202,0
781154,1433646191.0,97202,0
887095,1434631792.0,97200,0
25527,1420427494.0,97200,0
1516,1420079687.0,97200,0
225857,1423883616.0,97198,0
88082,1421298172.0,97190,0
669933,1431870654.0,97177,0
664874,1431785552.0,97177,0
382279,1426312776.0,97177,0
45770,1420715683.0,97177,0
946065,1435595199.0,97171,0
946064,1435595180.0,97171,0
946050,1435594987.0,97171,0
930904,1435324623.0,97171,0
919762,1435074968.0,97171,0
915601,1435005715.0,97171,0
865010,1434554600.0,97171,0
830355,1434205197.0,97171,0
824474,1434153090.0,97171,0
804460,1433912304.0,97171,0
765244,1433436009.0,97171,0
753237,1433262236.0,97171,0
726725,1432919921.0,97171,0
722724,1432857862.0,97171,0
689163,1432249323.0,97171,0
687144,1432200806.0,97171,0
687137,1432200758.0,97171,0
686821,1432196027.0,97171,0
686506,1432191465.0,97171,0
683251,1432122853.0,97171,0
665354,1431790923.0,97171,0
618025,1430888690.0,97171,0
608578,1430693334.0,97171,0
580627,1430175270.0,97171,0
537642,1429138093.0,97171,0
525443,1428889874.0,97171,0
520009,1428767669.0,97171,0
513827,1428669475.0,97171,0
510571,1428631517.0,97171,0
470720,1427817156.0,97171,0
465494,1427726265.0,97171,0
404456,1426687015.0,97171,0
404455,1426686988.0,97171,0
400616,1426604439.0,97171,0
328370,1425442937.0,97171,0
307785,1425130534.0,97171,0
264957,1424484021.0,97171,0
247770,1424225325.0,97171,0
240241,1424092807.0,97171,0
199543,1423471962.0,97171,0
190154,1423318671.0,97171,0
180247,1423177924.0,97171,0
175100,1423061770.0,97171,0
174815,1423058622.0,97171,0
163039,1422857038.0,97171,0
153947,1422597077.0,97171,0
153946,1422597049.0,97171,0
149566,1422438987.0,97171,0
143335,1422189785.0,97171,0
125960,1421823728.0,97171,0
123015,1421764025.0,97171,0
100718,1421469073.0,97171,0
81460,1421204253.0,97171,0
74832,1421114811.0,97171,0
74016,1421104355.0,97171,0
46090,1420719332.0,97171,0
29526,1420466307.0,97171,0
583365,1430222280.0,97163,0
858548,1434510475.0,97155,0
849968,1434423811.0,97152,0
849792,1434422839.0,97152,0
833258,1434249554.0,97152,0
174304,1423052720.0,97152,0
327008,1425427122.0,97138,0
202059,1423526062.0,97138,0
202058,1423526060.0,97138,0
202056,1423525980.0,97138,0
202049,1423525794.0,97138,0
572563,1430010769.0,97110,0
554209,1429491969.0,97110,0
87746,1421294447.0,97110,0
26714,1420436712.0,97110,0
843709,1434349099.0,97109,0
843702,1434349042.0,97109,0
694943,1432345419.0,97109,0
536369,1429097795.0,97109,0
322510,1425350814.0,97109,0
895395,1434692472.0,97100,0
895358,1434692011.0,97100,0
560164,1429616730.0,97100,0
560148,1429616487.0,97100,0
482483,1428078819.0,97100,0
328828,1425448767.0,97100,0
319970,1425301787.0,97100,0
527622,1428918678.0,97097,0
501562,1428462787.0,97097,0
348040,1425737314.0,97097,0
339704,1425623918.0,97097,0
339588,1425622851.0,97097,0
339535,1425622204.0,97097,0
339529,1425622159.0,97097,0
339472,1425621604.0,97097,0
233792,1423995541.0,97079,0
233774,1423995312.0,97079,0
780954,1433644847.0,97075,0
771981,1433543613.0,97075,0
766099,1433468053.0,97075,0
633457,1431214891.0,97075,0
214542,1423719233.0,97075,0
216396,1423741757.0,97068,0
687633,1432208731.0,97059,0
80752,1421197424.0,97047,0
80723,1421197082.0,97047,0
76251,1421127103.0,97047,0
76224,1421126793.0,97047,0
344959,1425703732.0,97039,0
156495,1422679143.0,97039,0
947382,1435634205.0,97034,0
801571,1433864826.0,97030,0
53434,1420815372.0,97020,0
490183,1428242648.0,97018,0
775905,1433578385.0,97001,0
729534,1432986225.0,97001,0
708193,1432560492.0,97001,0
647410,1431475601.0,97001,0
636409,1431257788.0,97001,0
635730,1431246397.0,97001,0
631356,1431158822.0,97001,0
631338,1431158696.0,97001,0
553476,1429454527.0,97001,0
548134,1429346265.0,97001,0
514126,1428673144.0,97001,0
509295,1428593522.0,97001,0
494718,1428321229.0,97001,0
494702,1428321007.0,97001,0
488793,1428222039.0,97001,0
479077,1428022344.0,97001,0
428413,1427099192.0,97001,0
399337,1426587599.0,97001,0
398522,1426576490.0,97001,0
396490,1426550099.0,97001,0
396466,1426549495.0,97001,0
394455,1426498792.0,97001,0
343772,1425694143.0,97001,0
303530,1425089080.0,97001,0
265297,1424485906.0,97001,0
260081,1424409723.0,97001,0
247375,1424220530.0,97001,0
244428,1424160392.0,97001,0
223790,1423839742.0,97001,0
203287,1423537810.0,97001,0
173311,1423039209.0,97001,0
172407,1423028967.0,97001,0
170965,1423013817.0,97001,0
80902,1421199317.0,97001,0
692282,1432285175.0,96996,0
397853,1426567408.0,96996,0
135863,1422012612.0,96996,0
195898,1423409111.0,96986,0
176056,1423101395.0,96986,0
169765,1422972312.0,96986,0
166723,1422934230.0,96986,0
166700,1422933906.0,96986,0
757443,1433326478.0,96962,0
757181,1433323570.0,96962,0
541355,1429227537.0,96962,0
497696,1428383852.0,96962,0
484613,1428137401.0,96962,0
477728,1427975771.0,96962,0
369945,1426121917.0,96962,0
306970,1425123627.0,96962,0
305829,1425110580.0,96962,0
299244,1425016768.0,96962,0
271783,1424576862.0,96962,0
695252,1432347810.0,96952,0
635095,1431237704.0,96952,0
405510,1426726836.0,96952,0
447783,1427445025.0,96949,0
364249,1425996553.0,96949,0
360108,1425947894.0,96949,0
260169,1424410493.0,96947,0
243090,1424147204.0,96947,0
231212,1423968747.0,96947,0
231199,1423968678.0,96947,0
219943,1423801077.0,96947,0
133802,1421980105.0,96947,0
582697,1430210084.0,96942,0
351547,1425796684.0,96942,0
805776,1433925218.0,96938,0
793822,1433812264.0,96921,0
600388,1430543283.0,96921,0
180148,1423169752.0,96914,0
701994,1432456538.0,96905,0
436933,1427258969.0,96905,0
764237,1433424821.0,96899,0
743829,1433159243.0,96899,0
732906,1433049375.0,96899,0
727983,1432958253.0,96899,0
560814,1429628676.0,96899,0
308048,1425132474.0,96899,0
281745,1424704230.0,96899,0
280370,1424690788.0,96899,0
263638,1424446771.0,96899,0
240578,1424096122.0,96899,0
216500,1423742718.0,96899,0
165376,1422892305.0,96899,0
60267,1420915444.0,96899,0
866477,1434557269.0,96882,0
862897,1434543476.0,96882,0
862890,1434543429.0,96882,0
824002,1434127342.0,96882,0
683991,1432133395.0,96882,0
561430,1429665120.0,96882,0
560015,1429613521.0,96882,0
494368,1428316451.0,96882,0
494330,1428315705.0,96882,0
874874,1434590511.0,96881,0
762167,1433397930.0,96881,0
621366,1430969486.0,96881,0
448856,1427458993.0,96881,1
442015,1427351226.0,96881,1
11617,1420232512.0,96881,0
537275,1429111584.0,96871,0
515810,1428717372.0,96871,0
489685,1428236860.0,96871,0
355160,1425865617.0,96869,0
495049,1428324985.0,96859,1
460121,1427636266.0,96859,1
531490,1428993198.0,96852,0
519661,1428762682.0,96852,0
519576,1428761688.0,96852,0
519379,1428759273.0,96852,0
505761,1428545781.0,96852,0
479876,1428032637.0,96852,0
256401,1424350472.0,96852,0
183195,1423211703.0,96852,0
145252,1422255992.0,96852,0
814227,1434025421.0,96841,0
722355,1432829668.0,96841,0
716976,1432725182.0,96841,0
660931,1431735933.0,96841,0
634803,1431232772.0,96841,0
481365,1428059667.0,96841,0
456873,1427596700.0,96841,0
403382,1426670025.0,96841,0
398214,1426572582.0,96841,0
398209,1426572483.0,96841,0
398184,1426572135.0,96841,0
360886,1425955448.0,96841,0
209279,1423630442.0,96841,0
196147,1423415036.0,96841,0
196140,1423414801.0,96841,0
190762,1423327531.0,96841,0
120918,1421739315.0,96841,0
929410,1435303009.0,96820,0
473150,1427873640.0,96820,0
484762,1428139862.0,96798,0
316248,1425262561.0,96798,0
304746,1425099594.0,96798,0
293465,1424923091.0,96798,0
249359,1424242325.0,96798,0
215675,1423732763.0,96798,0
821272,1434104828.0,96797,0
772785,1433554524.0,96797,0
672388,1431919679.0,96797,0
577199,1430102514.0,96797,0
576702,1430096174.0,96797,0
463797,1427704226.0,96797,0
18382,1420336616.0,96797,0
385533,1426372434.0,96786,0
201047,1423490170.0,96786,0
859483,1434516696.0,96785,0
317937,1425279289.0,96785,0
317926,1425279200.0,96785,0
315813,1425259162.0,96785,0
258311,1424395167.0,96785,0
901044,1434771994.0,96783,0
431282,1427163177.0,96783,0
131433,1421923432.0,96777,0
921471,1435126818.0,96754,0
665192,1431789049.0,96754,0
164024,1422873583.0,96754,0
932381,1435367738.0,96753,0
932358,1435367412.0,96753,0
932356,1435367404.0,96753,0
650621,1431519829.0,96753,0
110286,1421583287.0,96753,0
842753,1434340053.0,96752,0
707524,1432548701.0,96752,0
547485,1429337866.0,96752,1
547478,1429337788.0,96752,1
547476,1429337780.0,96752,1
547472,1429337755.0,96752,0
547465,1429337713.0,96752,1
647903,1431482770.0,96744,0
445394,1427420603.0,96743,0
744364,1433163976.0,96739,0
679669,1432044725.0,96739,0
625196,1431053757.0,96739,0
288283,1424832389.0,96738,0
284162,1424755297.0,96738,0
275563,1424617881.0,96738,0
274203,1424603162.0,96738,0
196057,1423411845.0,96738,0
176860,1423110806.0,96738,0
120617,1421736108.0,96738,0
933605,1435381552.0,96728,0
909995,1434889419.0,96728,0
883804,1434618558.0,96728,0
538981,1429164414.0,96728,0
160895,1422793976.0,96728,0
151710,1422520147.0,96728,0
863870,1434549502.0,96722,0
754010,1433290823.0,96722,0
698777,1432392069.0,96722,0
685042,1432172030.0,96722,0
538624,1429157987.0,96722,0
524541,1428852124.0,96722,0
409772,1426808411.0,96722,0
215256,1423728078.0,96722,0
215255,1423728071.0,96722,0
777529,1433594795.0,96719,0
711131,1432621456.0,96719,0
691606,1432278383.0,96713,0
691599,1432278351.0,96713,0
628597,1431106661.0,96713,1
628596,1431106656.0,96713,1
901148,1434772632.0,96710,0
900963,1434771240.0,96710,0
871605,1434566307.0,96710,0
871535,1434565793.0,96710,0
822140,1434113659.0,96706,0
258138,1424393232.0,96701,0
258125,1424392963.0,96701,0
348880,1425763953.0,96699,0
335892,1425559841.0,96699,0
250699,1424259082.0,96699,0
186151,1423274068.0,96699,0
170185,1422977334.0,96699,0
147627,1422348635.0,96699,0
121767,1421749969.0,96699,0
96363,1421406511.0,96699,0
839928,1434296333.0,96693,0
136804,1422027333.0,96691,0
380718,1426296808.0,96690,0
380713,1426296771.0,96690,0
380706,1426296713.0,96690,0
380683,1426296491.0,96690,0
367004,1426056182.0,96690,0
366615,1426050849.0,96690,0
366607,1426050673.0,96690,0
364623,1426002009.0,96690,0
885674,1434626721.0,96689,0
677515,1432012924.0,96661,0
623125,1431003069.0,96660,0
267676,1424509485.0,96660,0
245120,1424168396.0,96660,0
806918,1433936976.0,96659,0
723137,1432864819.0,96659,0
611622,1430741868.0,96654,0
535599,1429083130.0,96654,0
498395,1428392594.0,96654,0
423392,1427014574.0,96654,0
93297,1421377266.0,96654,0
869031,1434559217.0,96650,0
453721,1427534449.0,96640,0
232073,1423977587.0,96640,0
113699,1421639106.0,96640,0
113459,1421637216.0,96640,0
103106,1421490403.0,96640,0
101661,1421477197.0,96640,0
101225,1421473334.0,96640,0
101202,1421473238.0,96640,0
100854,1421470542.0,96640,0
38059,1420603092.0,96640,0
706039,1432530855.0,96637,0
633643,1431219260.0,96637,0
53053,1420811595.0,96637,0
52999,1420811190.0,96637,0
52996,1420811162.0,96637,0
887685,1434633374.0,96634,0
605891,1430633420.0,96634,0
476935,1427960035.0,96629,0
476932,1427959972.0,96629,0
622317,1430988218.0,96612,0
199457,1423470874.0,96612,0
331642,1425484430.0,96609,0
215680,1423732807.0,96609,0
622873,1430999198.0,96588,1
622872,1430999196.0,96588,1
622871,1430999194.0,96588,1
622870,1430999193.0,96588,1
622859,1430999019.0,96588,1
622857,1430999010.0,96588,1
622856,1430999009.0,96588,1
622855,1430998997.0,96588,1
622854,1430998995.0,96588,1
622851,1430998976.0,96588,1
622850,1430998974.0,96588,1
622849,1430998970.0,96588,1
622848,1430998969.0,96588,1
622846,1430998967.0,96588,1
590779,1430373609.0,96582,0
408281,1426765869.0,96582,0
854137,1434462259.0,96574,0
812483,1434007871.0,96574,0
805639,1433923887.0,96574,0
800556,1433858973.0,96574,0
288215,1424831726.0,96574,0
111594,1421594400.0,96574,0
37224,1420595693.0,96574,0
412677,1426843539.0,96572,0
381290,1426301298.0,96555,0
346880,1425724946.0,96555,0
830434,1434205833.0,96553,0
800578,1433859074.0,96553,0
745169,1433169882.0,96553,0
632887,1431183648.0,96553,0
226129,1423885912.0,96553,0
65390,1420975751.0,96553,0
65371,1420975558.0,96553,0
717653,1432735381.0,96538,0
710602,1432613514.0,96538,0
685434,1432176350.0,96538,0
856740,1434499670.0,96533,0
761448,1433389660.0,96533,0
684683,1432165136.0,96533,0
684656,1432164171.0,96533,0
382444,1426314545.0,96533,0
369212,1426086655.0,96533,0
149013,1422419401.0,96531,0
553377,1429452812.0,96522,0
371632,1426143126.0,96522,0
538477,1429155316.0,96520,0
534780,1429068291.0,96520,0
530690,1428982389.0,96520,0
492297,1428291644.0,96520,0
490195,1428242792.0,96520,0
459416,1427626534.0,96520,0
392788,1426478982.0,96520,0
344402,1425698340.0,96520,0
253360,1424314857.0,96520,0
206263,1423570051.0,96520,0
37792,1420600786.0,96520,0
32075,1420515887.0,96520,0
32000,1420515139.0,96520,0
944784,1435577745.0,96511,0
538131,1429150797.0,96507,0
674768,1431955624.0,96502,0
902228,1434781403.0,96497,0
382436,1426314456.0,96490,0
613411,1430792452.0,96477,0
432513,1427177460.0,96468,1
729382,1432983568.0,96458,0
641832,1431355975.0,96458,0
608117,1430664861.0,96458,0
608016,1430663539.0,96458,0
593422,1430418370.0,96458,0
575802,1430057264.0,96458,0
533496,1429025602.0,96458,0
533472,1429025082.0,96458,0
470308,1427811169.0,96458,0
384810,1426343938.0,96458,0
256088,1424347185.0,96458,0
195909,1423409284.0,96458,0
561926,1429673241.0,96444,0
229247,1423922081.0,96444,0
159373,1422762642.0,96444,0
77022,1421134035.0,96444,0
76582,1421130349.0,96444,0
71294,1421055276.0,96444,0
306201,1425114395.0,96441,0
205873,1423564608.0,96441,0
100426,1421466121.0,96441,0
409151,1426777064.0,96434,0
401551,1426643195.0,96434,0
401541,1426643069.0,96434,0
913165,1434955970.0,96433,0
567182,1429794889.0,96433,0
554352,1429493977.0,96433,0
535545,1429081911.0,96433,0
167266,1422940999.0,96433,0
128627,1421885187.0,96433,0
79200,1421156584.0,96433,0
79048,1421155435.0,96433,0
78932,1421154582.0,96433,0
67936,1421023815.0,96433,0
60747,1420937067.0,96433,0
60651,1420935997.0,96433,0
31266,1420509367.0,96433,0
210713,1423647684.0,96403,0
481783,1428066779.0,96378,0
857839,1434507083.0,96374,0
824834,1434158020.0,96374,0
792121,1433776759.0,96374,0
910865,1434901567.0,96373,0
390116,1426426135.0,96373,0
385052,1426347360.0,96373,0
385041,1426347121.0,96373,0
385031,1426346896.0,96373,0
384957,1426345546.0,96373,0
623461,1431008173.0,96369,0
607878,1430661805.0,96351,0
718729,1432773322.0,96347,0
624168,1431036600.0,96346,0
566441,1429781224.0,96346,0
565037,1429755319.0,96346,0
562619,1429686869.0,96346,0
424139,1427025156.0,96346,0
830255,1434204635.0,96345,0
830210,1434204246.0,96345,0
828983,1434192297.0,96345,0
181547,1423193113.0,96345,0
619111,1430908084.0,96342,0
778578,1433602362.0,96341,0
778340,1433600730.0,96341,0
746227,1433182327.0,96341,0
660028,1431699907.0,96341,0
447679,1427444000.0,96339,0
916865,1435032059.0,96337,0
882228,1434612803.0,96337,0
284844,1424763270.0,96337,0
283868,1424752093.0,96337,0
591791,1430390211.0,96332,0
580329,1430150154.0,96332,0
555827,1429516440.0,96332,0
555340,1429507790.0,96332,0
522334,1428820492.0,96332,0
895820,1434696513.0,96330,0
816283,1434041558.0,96330,0
816200,1434040586.0,96330,0
815765,1434036439.0,96330,0
805205,1433919787.0,96330,0
801805,1433866515.0,96330,0
779654,1433621162.0,96330,0
775628,1433576065.0,96330,0
775605,1433575803.0,96330,0
